tx ty tz rx ry rz trx try trz dx dy dz Tr Tp Ty
39.204647702436546 -39.093755947136685 31.210464371447387 -116.68074987182735 -42.7298864173207 -117.01863307337837 0.09159598 -2.023392 7.763325 -39.113051722436545 37.070363947136684 -23.447139371447385 -1.0340407743534064 0.6395069084846489 -0.5026214282710838
39.581292867516424 -39.47039580160538 31.030724143794856 -116.86179739022651 -42.61205223886907 -116.9393573249123 0.07806213 -2.20695 8.294502 -39.503230737516425 37.26344580160538 -22.736222143794855 -0.9183076281965973 0.7255344062489216 -0.5697241829466261
39.92767860828238 -39.81386484918181 30.8722480607143 -117.01998356028562 -42.50423383277227 -116.82224031703093 0.05269462 -2.394913 8.771047 -39.87498398828238 37.41895184918181 -22.1012010607143 -0.7345356036069967 0.7971089839516282 -0.5663546083466807
40.22491420544739 -40.17896638577574 30.756488363246945 -117.08006372435216 -42.42132624162574 -116.70707304744018 0.04539942 -2.579811 9.219163 -40.17951478544739 37.59915538577574 -21.537325363246943 -0.6625806900560595 0.9032635079216533 -0.49128846535541326
40.53985374963176 -40.48894272794848 30.603639222757124 -117.28736886590569 -42.33970453560178 -116.33879997024935 0.03629999 -2.767953 9.647129 -40.50355375963176 37.720989727948485 -20.956510222757124 -0.5371658343602707 1.0210292007929311 -0.28064642067101053
40.83760837775813 -40.78428761068864 30.466723477729147 -117.48160844677699 -42.35558779381283 -116.12784945217139 0.04725479 -2.953575 10.0472 -40.79035358775813 37.830712610688636 -20.419523477729147 -0.4593093777205944 1.1336493300966992 -0.14498340445351232
41.142416324768334 -41.041254064405706 30.30112955639663 -117.76368445558913 -42.32155546202184 -116.21010784097331 0.04201541 -3.142551 10.4353 -41.100400914768336 37.89870306440571 -19.865829556396633 -0.37652568603786324 1.2677294812502629 -0.39056323760762973
41.39347265204577 -41.28191560878014 30.166613579293937 -118.00805757182981 -42.35475438132297 -116.30239395572268 0.03769119 -3.333269 10.75569 -41.355781462045776 37.94864660878014 -19.410923579293936 -0.34021328383960947 1.4472897988667683 -0.6562589700176625
41.61048744615999 -41.52271773982787 30.03765990402303 -118.22903307915293 -42.420627456961164 -116.18877983834554 0.0317648 -3.523226 11.04825 -41.578722646159996 37.99949173982787 -18.98940990402303 -0.3951700196389541 1.6460111158712478 -0.709045244796202
41.827811861292616 -41.75004373974173 29.93207733090034 -118.42959673570911 -42.5301977967365 -115.82208110173994 0.05072266 -3.706655 11.32402 -41.77708920129262 38.04338873974173 -18.60805733090034 -0.42930754471601723 1.8301285223622636 -0.4765323439356774
42.02562387067002 -41.96354458966596 29.830239491179782 -118.61685312194705 -42.578579514334116 -115.41395758194456 0.07039616 -3.888842 11.57202 -41.955227710670016 38.07470258966596 -18.25821949117978 -0.3808251544105848 1.9776082104495287 -0.18052833976675978
42.221138562061554 -42.15701843895684 29.740486651646194 -118.70546392650634 -42.69648193553774 -115.1348137179539 0.095297 -4.071233 11.79524 -42.12584156206155 38.08578543895684 -17.945246651646194 -0.4655234971585606 2.1228976906844204 0.01868387763144467
42.370234998115194 -42.30220005628479 29.665510100363406 -118.88205088516634 -42.82811267360409 -115.0077863696731 0.09028128 -4.268076 11.89602 -42.279953718115195 38.03412405628479 -17.769490100363406 -0.542118110830845 2.2768297131452977 0.03740700109134693
42.520034385301386 -42.45297384962777 29.6082422552997 -119.06328711210175 -42.85631283679243 -114.88555973912895 0.09669037 -4.457474 12.008 -42.42334401530139 37.99549984962777 -17.6002422552997 -0.47765503957297484 2.3937859199905387 -0.008004282219759878
42.64218525699849 -42.61708872401988 29.5577746194586 -119.10973487570364 -42.72634641631273 -114.90007728535201 0.1064885 -4.644611 12.10436 -42.53569675699849 37.97247772401988 -17.4534146194586 -0.38526272458296423 2.5238104074595475 -0.05256710744663506
42.78418019949717 -42.75025487051073 29.483713342094404 -119.31543141675085 -42.74667048614146 -114.88362687511686 0.112343 -4.83371 12.19147 -42.67183719949717 37.916544870510734 -17.2922433420944 -0.3299643923049014 2.6725601979002263 -0.1765835746300172
42.92738769190086 -42.882269415892495 29.409189968512806 -119.45855533254749 -42.75675557686012 -114.94246615461722 0.1244047 -5.021684 12.28097 -42.80298299190086 37.860585415892494 -17.128219968512806 -0.3178875911106343 2.772819825529565 -0.34446011474923166
43.066682598983334 -43.0207025221367 29.369602342848793 -119.5188914944852 -42.770821790817315 -114.87921688876719 0.1056002 -5.220757 12.29323 -42.961082398983336 37.7999455221367 -17.076372342848792 -0.24714655545650316 2.8462536625423827 -0.4375785669654511
43.19621336527379 -43.143972983020404 29.293222361756307 -119.72959832576231 -42.7230624014099 -114.69606262299837 0.1073966 -5.410556 12.33543 -43.08881676527379 37.733416983020405 -16.957792361756304 -0.13697022785686772 2.9586056415618085 -0.3872585651816501
43.3291301486762 -43.26510850564199 29.226511199437198 -119.85998579886655 -42.684399492927945 -114.49985227617125 0.1060557 -5.599752 12.36696 -43.2230744486762 37.66535650564199 -16.8595511994372 -0.041167687153312184 3.0432309232730916 -0.30929884559100956
43.45330609091047 -43.39337937042583 29.155259107008675 -119.99084026585278 -42.6428102970167 -114.37934816333723 0.1205438 -5.782798 12.42383 -43.33276229091047 37.610581370425834 -16.731429107008672 0.02730929608208378 3.105407145332982 -0.2591297836576306
43.58138928988896 -43.52059047682528 29.090677096166417 -120.12045590837982 -42.615677030456695 -114.32182915652739 0.1175632 -5.973298 12.44527 -43.46382608988896 37.54729247682528 -16.645407096166416 0.10299132089337235 3.190118531290033 -0.29625107827590275
43.70324218320306 -43.6522394608441 29.025777949715604 -120.24634441299813 -42.528917268110035 -114.20527759056772 0.1252757 -6.160582 12.48072 -43.577966483203056 37.4916574608441 -16.545057949715606 0.2236193937814704 3.264756421047404 -0.348381681233506
43.83456105925785 -43.773249693595744 28.95860499287022 -120.37389192062967 -42.434024069117946 -114.12714713150874 0.1270332 -6.350324 12.5006 -43.70752785925785 37.422925693595744 -16.458004992870222 0.3519724853648582 3.310433706958013 -0.34885216513203604
43.9612603476067 -43.898177791726965 28.890735611785857 -120.5154123273046 -42.339865947863075 -113.97230364199322 0.1425398 -6.534828 12.54514 -43.818720547606695 37.36334979172697 -16.345595611785857 0.4858911691206509 3.351112051102738 -0.2968772445142086
44.09069568309201 -44.012420227824634 28.81058289051404 -120.58803423860127 -42.25232255488882 -113.85870501808469 0.1569458 -6.719215 12.59012 -43.933749883092005 37.293205227824636 -16.220462890514042 0.60329901930404 3.3289675505834633 -0.23887090680688638
44.219307311705364 -44.12847902493246 28.735253691320167 -120.52418165567535 -42.163494388668305 -113.88554753074021 0.1601825 -6.90392 12.6296 -44.05912481170537 37.22455902493246 -16.105653691320168 0.6779061636426604 3.2104967629207004 -0.2072866155725606
44.34514433647604 -44.246760322699174 28.65656010941231 -120.33722526296422 -42.04090289675725 -114.01456322501765 0.1504195 -7.091533 12.65651 -44.19472483647604 37.155227322699176 -16.00005010941231 0.7348269399679136 3.0380721159050985 -0.21565739135190587
44.47138027503132 -44.36250679079674 28.57513021098643 -120.10022246772051 -41.86280802030988 -114.2224072008881 0.1515087 -7.275414 12.70288 -44.31987157503132 37.087092790796746 -15.87225021098643 0.8007788934240003 2.8069622044114895 -0.2517321745872543
44.59512086976943 -44.488827167014364 28.506954050384735 -119.72057832206582 -41.689909895814424 -114.46613186946055 0.155181 -7.457603 12.75494 -44.43993986976943 37.031224167014365 -15.752014050384735 0.8675846729556315 2.482117662154957 -0.2724455358138948
44.728139706314295 -44.594493669081885 28.42362887829475 -119.3135734969779 -41.50138703899434 -114.75120214493687 0.1567734 -7.639654 12.80649 -44.571366306314296 36.954839669081885 -15.61713887829475 0.9148772365870761 2.1007125319238784 -0.27209842703262427
44.851060866822166 -44.71524976138812 28.352617048986673 -118.83592460606742 -41.28612843600038 -115.06514323142466 0.146149 -7.82327 12.8366 -44.704911866822165 36.89197976138812 -15.516017048986672 0.9643308553007472 1.6866336494529088 -0.28405785598263406
44.979638846241215 -44.82500792204357 28.273805301713764 -118.33142464727591 -41.043654513145555 -115.38988037753356 0.1313744 -8.006755 12.86669 -44.84826444624122 36.81825292204357 -15.407115301713764 1.0263785288279974 1.2204364502540854 -0.3026297640793634
45.10363412128004 -44.949273511314914 28.202008855531886 -117.67869841491428 -40.72646955686431 -115.75064489879634 0.1281229 -8.187426 12.9243 -44.97551122128004 36.76184751131491 -15.277708855531886 1.1044485119014626 0.6465965473837004 -0.24964852172796032
45.22384599542974 -45.08254463125539 28.13347708147549 -116.84368581074293 -40.29093474705396 -116.23361805788635 0.1181032 -8.368884 12.9866 -45.10574279542974 36.71366063125539 -15.146877081475491 1.205108035028455 -0.09499844280573994 -0.18575738375528936
45.361986453157925 -45.202919578616786 28.051255747065994 -115.82442327080956 -39.77013473001528 -116.8685276399255 0.1134195 -8.547404 13.07848 -45.248566953157926 36.655515578616786 -14.972775747065993 1.3234234053817522 -1.0035840688117077 -0.1606289099037026
45.51002299308442 -45.315467016474514 27.975215329704497 -114.5680386787671 -39.21539695629303 -117.67583816203634 0.07784537 -8.732867 13.14705 -45.43217762308442 36.582600016474515 -14.828165329704497 1.3872243298457427 -2.1145234625944958 -0.2176886150962176
45.664134280543266 -45.43277520092727 27.885432460854872 -113.10872333249546 -38.6416108453054 -118.61414787292907 0.04601114 -8.916116 13.25183 -45.61812314054327 36.516659200927265 -14.633602460854872 1.3786517138171253 -3.3628216937257216 -0.2972956604144606
45.81701670672771 -45.5783043060963 27.831458670945693 -111.41069834691548 -38.03237942184822 -119.65473289326178 0.002378998 -9.098829 13.36218 -45.814637708727716 36.4794753060963 -14.469278670945693 1.318561902190879 -4.715357547802707 -0.36585261482294323
45.9921587393238 -45.695673975241476 27.71398069673768 -109.7599622843033 -37.334002881762984 -120.64344270128366 -0.03834925 -9.281445 13.51464 -46.0305079893238 36.41422897524148 -14.199340696737679 1.245284772788085 -6.2506286976197805 -0.45197406912023813
46.17378773617753 -45.83542204709548 27.63084179159938 -107.82511761486613 -36.52952437908959 -121.86298206204347 -0.1027432 -9.464301 13.66245 -46.27653093617753 36.37112104709548 -13.96839179159938 1.1539789054398129 -7.9785942268459005 -0.5520446427422309
46.381920990073894 -45.981102252855976 27.53831012670142 -105.7079740944269 -35.66038147113532 -123.11331520846286 -0.1784095 -9.647142 13.8467 -46.560330490073895 36.333960252855974 -13.691610126701418 0.9776245692070284 -9.902820004904326 -0.5716431354461196
46.601367995403024 -46.14056787413156 27.450167381409926 -103.39656091163161 -34.64638023982534 -124.48817259754576 -0.263549 -9.829144 14.04914 -46.86491699540302 36.31142387413156 -13.401027381409927 0.783205687185348 -12.045657191334604 -0.6293054634415793
46.827240573350196 -46.295204407478394 27.380013883505455 -100.87095741643799 -33.53658578769727 -125.94967057191637 -0.3773915 -10.00672 14.23718 -47.2046320733502 36.28848440747839 -13.142833883505455 0.49937190274155047 -14.385538377665384 -0.67690445583603
47.07043807140067 -46.48000254306751 27.317628094954017 -98.19413781556325 -32.20076030796559 -127.53277142808612 -0.4912886 -10.18528 14.46594 -47.56172667140067 36.294722543067515 -12.851688094954017 0.3110086295793335 -16.85100535454424 -0.8740321765997601
47.346869008880304 -46.64211400261149 27.24875100705347 -95.73964973160567 -30.83914750531124 -128.96970529189406 -0.6372956 -10.36472 14.69815 -47.984164608880306 36.277394002611494 -12.550601007053471 0.1495394728518688 -19.387715023329598 -1.0422084466203345
47.60891652472162 -46.83206142135606 27.20399534892374 -93.14599509358362 -29.344709222291094 -130.3252605040878 -0.8037392 -10.53985 14.9181 -48.412655724721624 36.29221142135606 -12.28589534892374 -0.09460996472587428 -22.029652314990575 -1.1201610420782593
47.90531529590925 -47.022861882581935 27.148122131289 -90.56272553682166 -27.861575730574828 -131.6613131424746 -0.9848121 -10.7177 15.16902 -48.890127395909246 36.305161882581935 -11.979102131289 -0.48453156140602716 -24.762283560415916 -1.1526334115998407
48.202777005140206 -47.20872152471921 27.13281563678501 -87.9966760924272 -26.261410720059132 -132.95766964233903 -1.171897 -10.89272 15.40908 -49.37467400514021 36.31600152471921 -11.723735636785012 -0.7841526355116154 -27.545742849328438 -1.2568175806221165
48.49082494541213 -47.386390717053786 27.132986224852772 -85.52484308551163 -24.446070522048064 -134.31565255148627 -1.393517 -11.06348 15.59951 -49.88434194541213 36.32291071705379 -11.533476224852771 -0.8950010150969289 -30.41745618292251 -1.4612960166960702
48.77511843285791 -47.6301323924024 27.148638085386523 -83.0364380410211 -22.342838723663412 -135.38928791190202 -1.628279 -11.23333 15.83724 -50.40339743285791 36.3968023924024 -11.311398085386523 -0.973634298236825 -33.39161032461561 -1.5815472468575258
49.08931941688937 -47.842681776246394 27.166097165723357 -80.75644222096582 -20.16527321451245 -136.44156187978336 -1.909394 -11.39957 16.031 -50.998713416889366 36.4431117762464 -11.135097165723359 -0.8458006863087797 -36.425523797171174 -1.8256795160744643
49.40327980312085 -48.07266813564891 27.203735485055574 -78.43877640267229 -17.930022697320204 -137.24076488779951 -2.18364 -11.56138 16.25791 -51.58691980312085 36.51128813564891 -10.945825485055575 -0.8609214497599553 -39.50644267350075 -1.9383303492997674
49.72658131333634 -48.302726945429015 27.266804540668858 -76.08034953429406 -15.679721421525624 -138.0954053652784 -2.477419 -11.72013 16.48134 -52.20400031333634 36.58259694542902 -10.785464540668858 -0.8696793928469516 -42.67722577171783 -2.1086318008796137
50.055792445210415 -48.53523341609909 27.34284777489603 -73.86042509231653 -13.400647129895349 -138.65620111382455 -2.812854 -11.87697 16.65771 -52.868646445210416 36.65826341609909 -10.685137774896027 -0.9936033189095079 -45.83115419515821 -2.0884213534069542
50.39372542895151 -48.81514363056641 27.461697488811097 -71.67635721312449 -10.988440963750566 -139.0757618631096 -3.168635 -12.03628 16.89162 -53.562360428951514 36.77886363056641 -10.570077488811098 -1.0912954981302618 -48.97123227725846 -1.9828625220826066
50.754199567280125 -49.09509063881438 27.595548819616 -69.58319199827424 -8.666105494751438 -139.30024610427103 -3.558518 -12.1944 17.11347 -54.312717567280124 36.90069063881438 -10.482078819616 -1.3968502409487522 -52.111167859764905 -1.662419727604189
51.09612452442431 -49.39048837619799 27.7550549862666 -67.40135707624358 -6.273502014664021 -139.41144354152252 -3.975381 -12.34846 17.29265 -55.07150552442431 37.04202837619799 -10.462404986266602 -1.7903566734275176 -55.26820863527952 -1.3077566054301777
51.45718893262665 -49.68459172778654 27.942246095934962 -65.26127317800561 -3.9031301587486813 -139.62557254555435 -4.410526 -12.49954 17.49197 -55.86771493262665 37.18505172778654 -10.450276095934964 -1.9444949832485254 -58.431562252526575 -1.218920917804924
51.809332873347046 -49.97722394669859 28.142396398618985 -63.210259249553566 -1.3794841531084914 -139.78772209228578 -4.868512 -12.64852 17.62521 -56.67784487334705 37.32870394669859 -10.517186398618986 -1.8615489704428372 -61.66973082462712 -1.2162367481496108
52.18815716997844 -50.30186522146366 28.381721920763255 -61.09635284152901 1.1529088205556937 -139.6954842387493 -5.372255 -12.79641 17.79999 -57.56041216997844 37.505455221463656 -10.581731920763254 -2.3480104770498573 -65.01158198746315 -0.6724341795189506
52.544961996377594 -50.625578226331555 28.664221321977948 -58.912592911388685 3.638591574178658 -139.43240261716852 -5.887262 -12.94388 17.95787 -58.432223996377594 37.681698226331555 -10.706351321977948 -3.048205451781801 -68.339254412055 0.038649729903911474
52.88858616012462 -50.987739855572556 28.96485443173745 -56.77966401041804 6.228745754499585 -139.25874962365896 -6.444529 -13.08799 18.049 -59.33311516012462 37.89974985557256 -10.91585443173745 -3.5669823025094725 -71.61812872041817 0.6949603560086184
53.25050204660519 -51.326622533199554 29.29191873364357 -54.48787933752904 8.386258101263925 -139.11468008052682 -7.011137 -13.23067 18.15574 -60.26163904660519 38.09595253319955 -11.136178733643568 -4.1316783406338145 -74.79865953480129 1.0018637550017684
53.578097047667825 -51.70115849060085 29.65389390933558 -52.22735690444517 10.486970662586522 -138.70582218769096 -7.603442 -13.37344 18.24184 -61.181539047667826 38.327718490600844 -11.41205390933558 -5.348531909753985 -77.82342249506135 1.9018467685706701
53.913011474309684 -52.091318986167266 30.077028850018223 -50.24528376047728 12.494821725321987 -138.14618289662224 -8.252992 -13.51325 18.28627 -62.16600347430968 38.57806898616727 -11.790758850018225 -8.143184946940327 -80.64731874177403 4.636700508751352
54.22904464151196 -52.4782366926288 30.518970387657134 -48.44942693374341 14.269383088140327 -137.7324283343472 -8.902786 -13.65686 18.33142 -63.13183064151196 38.821376692628796 -12.187550387657133 -11.289453819610026 -83.19988178402754 7.700488312723079
54.545125765168024 -52.89309288225215 30.99291440471876 -46.930786371344084 16.03823215609366 -137.4674029251892 -9.593783 -13.79526 18.33353 -64.13890876516803 39.09783288225215 -12.659384404718761 -15.04177495600264 -85.52420052983518 11.537146612666287
54.82851709988995 -53.31673843141323 31.466951118053856 -45.685165884769575 17.69421907538165 -137.29296989221316 -10.27763 -13.92496 18.32822 -65.10614709988995 39.39177843141323 -13.138731118053855 -22.426875332772646 -87.53329894547502 19.2070330641128
55.10059627185248 -53.78183485051653 31.955452981020073 -44.531087373953525 18.90763237624618 -137.16713384576025 -10.99243 -14.05557 18.29695 -66.09302627185248 39.72626485051653 -13.658502981020074 -49.34593012029876 -89.06805027369661 46.19367820462851
55.35352080973149 -54.273581328915355 32.47384422517939 -43.471761821345595 19.6297011469865 -136.94293882410412 -11.73793 -14.18805 18.2624 -67.0914508097315 40.08553132891535 -14.211444225179392 -138.6215365417377 -89.17191729272201 135.21574734775496
55.61566341438683 -54.792577544204335 33.04426166095797 -42.71201478330721 19.918938657096117 -136.7163268531401 -12.54144 -14.31625 18.22514 -68.15710341438682 40.47632754420434 -14.819121660957972 -158.56081820721138 -88.49878306100311 154.8085489239052
55.88689439424209 -55.26589974895461 33.61139527789237 -42.44040398786828 19.993149511483495 -136.79240672694317 -13.31623 -14.44618 18.17976 -69.2031243942421 40.81971974895461 -15.431635277892369 -164.43078974586868 -88.05520048320153 160.49425686452076
56.10917049838281 -55.810345639253825 34.18092776007782 -42.38795873474719 20.359040525606304 -136.7093973286007 -14.12357 -14.57497 18.13721 -70.23274049838281 41.235375639253824 -16.043717760077822 -164.72168025456702 -87.81204839846798 160.9260199095993
56.31360513441658 -56.36632181174548 34.743869736049845 -42.52319928878102 20.563040832690948 -136.28805538767998 -14.93036 -14.69894 18.09812 -71.24396513441658 41.66738181174548 -16.645749736049844 -156.47744934092606 -87.70049989429693 152.90292634664075
56.523548319083744 -56.97050724159908 35.34585015231306 -42.68525981613475 20.557630119242198 -135.53859249103866 -15.80118 -14.81184 18.07756 -72.32472831908375 42.158667241599076 -17.268290152313064 -138.74458661610882 -87.44949909116852 135.32667967276737
56.774615530895915 -57.5453820230351 35.946224156765055 -42.927275623809905 20.325840329577378 -135.62926794479532 -16.66008 -14.93472 18.04356 -73.43469553089591 42.610662023035104 -17.902664156765056 -132.26425368486485 -87.60703292414235 128.8281153098852
57.04004844019789 -58.13835244620046 36.573992512140336 -43.23419109842886 20.162979955785666 -135.8443629737744 -17.55346 -15.06398 18.00715 -74.5935084401979 43.07437244620046 -18.566842512140337 -128.67672316801307 -87.94769917625382 125.26835190536968
57.28620312003147 -58.7470595756501 37.18391319546987 -43.5994876274499 20.334455269665607 -135.71730297292555 -18.44036 -15.18985 17.98098 -75.72656312003147 43.5572095756501 -19.20293319546987 -120.24692848026478 -87.79288789605282 117.220326941172
57.54627401653454 -59.3952240521418 37.824905585991246 -44.08284376481438 20.748843928405538 -135.86806489593985 -19.38035 -15.30597 17.94148 -76.92662401653453 44.0892540521418 -19.883425585991247 -118.22825908940726 -87.93677418367932 115.80327350976998
57.84787909709161 -60.01352087957858 38.46405176720788 -44.53584824811751 21.011490881886676 -136.54872876659604 -20.30903 -15.43651 17.89376 -78.15690909709161 44.57701087957858 -20.570291767207877 -123.04600487267702 -88.35877405694696 121.07033328580837
58.148244870196464 -60.66174687860175 39.10746580578453 -44.636510864453356 21.15367022815076 -136.94008609076877 -21.26054 -15.56623 17.84686 -79.40878487019646 45.09551687860175 -21.26060580578453 -132.17099070563205 -88.5704800209617 130.40967258682772
58.448842671117546 -61.31790973824536 39.77482198640004 -44.22124565233264 21.025492910191524 -137.3188083872592 -22.23204 -15.70538 17.7912 -80.68088267111754 45.612529738245364 -21.983621986400042 -154.40952816376932 -88.72881208885234 152.26935912068717
58.719322746991054 -62.011879033586126 40.44990270770654 -43.56377779599042 20.981664594121643 -137.32577855541163 -23.2266 -15.83917 17.73257 -81.94592274699106 46.17270903358613 -22.717332707706543 -174.40611693751626 -88.6079117183536 171.81204834960457
59.02603298379779 -62.709192796605436 41.15143394688394 -42.99874283471396 20.767912263576324 -137.26039505239152 -24.25401 -15.95485 17.67332 -83.28004298379778 46.754342796605435 -23.47811394688394 -177.68492987558633 -88.33383259030607 174.549979480384
59.32757599628195 -63.397243456144025 41.88245924961328 -42.52026310207516 20.399634200639102 -137.2386920887608 -25.29453 -16.06607 17.61259 -84.62210599628196 47.33117345614403 -24.269869249613276 178.91903909958927 -88.22752371388894 177.39254957199788
59.585555118117014 -64.10691935423449 42.61606857886605 -42.05921009785866 20.189003513167528 -136.88560871310958 -26.34037 -16.17237 17.55519 -85.92592511811702 47.93454935423449 -25.06087857886605 -179.4272564184695 -88.1597445904365 175.22489997557597
59.85776169944697 -64.77580609927139 43.372651170454446 -41.9837419646439 20.13216031842632 -136.80698799262655 -27.37967 -16.27576 17.49961 -87.23743169944697 48.500046099271394 -25.873041170454446 -176.44585642443215 -88.07457952369987 172.15099757945927
60.1421240484313 -65.45146730232673 44.123154507199786 -42.03850061807898 20.29922689738492 -136.87858728544464 -28.42035 -16.39261 17.43663 -88.5624740484313 49.05885730232673 -26.686524507199785 -179.03448609353836 -87.96944232419149 174.93730102390333
60.43475473346038 -66.19933414033241 44.91751032368933 -42.11714994786686 20.627715831474102 -136.90768850406224 -29.53257 -16.20289 17.38267 -89.96732473346037 49.996444140332414 -27.534840323689327 -179.35453799492802 -87.8293293673373 175.51226323317425
60.72616659457145 -66.95179872059742 45.741729184460155 -42.13210460110444 21.00598005520397 -136.9749760054825 -30.65335 -15.93634 17.32554 -91.37951659457146 51.01545872059742 -28.416189184460155 -179.15349780208763 -87.55578884961244 175.59597670685886
60.99441909478094 -67.68193405516013 46.51198223732939 -42.05540694526638 21.448256109113345 -136.8998965904338 -31.73535 -15.78394 17.25923 -92.72976909478093 51.897994055160126 -29.252752237329393 -179.37142383374854 -87.22533548095839 176.10442301000248
61.28787788308907 -68.43551166376969 47.30617887190232 -41.8495071536502 21.808970750992675 -136.88451163721237 -32.8401 -15.54092 17.18702 -94.12797788308907 52.89459166376969 -30.119158871902318 179.58376841447884 -86.84752593845035 177.301825896549
61.562893525520536 -69.17249477547563 48.089085378950415 -41.44487896482992 21.984412199588707 -136.7461115547125 -33.93642 -15.38867 17.10564 -95.49931352552053 53.78382477547563 -30.983445378950414 179.40051593798742 -86.47628075424511 177.2953158984927
61.85352933033249 -69.93331946625372 48.90359529409187 -40.97304899031685 22.05601115943724 -136.66873927884416 -35.06183 -15.16174 17.01234 -96.91535933033249 54.77157946625372 -31.891255294091874 178.05704330134552 -86.09276550960722 178.33420965577608
62.12349547787849 -70.66909445899634 49.71248604755229 -40.568365895849716 22.18212588464318 -136.65125384022926 -36.17205 -15.00021 16.91299 -98.29554547787849 55.668884458996345 -32.79949604755229 175.47001713713985 -85.74692819092787 -179.26831908993316
62.38854494526254 -71.42887434565651 50.52904539589514 -40.24578726566351 22.256548699151086 -136.8142086135561 -37.29835 -14.81235 16.8108 -99.68689494526254 56.61652434565651 -33.71824539589514 173.49887545205047 -85.45247221023872 -177.40993134732634
62.65490689944818 -72.15977472946582 51.338693728944605 -40.11229802964659 22.289220394850044 -137.03380890798505 -38.40568 -14.66221 16.70138 -101.06058689944817 57.49756472946582 -34.637313728944605 170.2772474169008 -85.2692925861654 -174.30389152584453
62.9160066346449 -72.89907627647531 52.16699394177181 -40.005252465506715 22.273789485342146 -137.27455071427838 -39.52742 -14.48917 16.58923 -102.44342663464491 58.40990627647531 -35.577763941771806 167.4707461092385 -85.14540243034212 -171.57703268538046
63.1639339494493 -73.62329376209874 52.9791979026038 -39.96252260988924 22.340121351933227 -137.32819558611283 -40.62925 -14.34628 16.48346 -103.7931839494493 59.27701376209874 -36.4957379026038 166.7015873557598 -85.0359136066286 -170.80537981468834
63.413511236106984 -74.35027449021842 53.78107272446016 -40.00146177743351 22.384960237307038 -137.38373390999138 -41.72631 -14.20935 16.37621 -105.13982123610698 60.140924490218424 -37.40486272446016 166.71609186253508 -84.9513998907562 -170.7661444949124
63.64604794183205 -75.10461512521937 54.566100833050484 -39.963762371124155 22.498685755843074 -137.41887032529905 -42.82445 -14.06397 16.26519 -106.47049794183205 61.04064512521937 -38.30091083305048 166.1571681946756 -84.87907070989395 -170.16361255546383
63.88151008656814 -75.83082953297296 55.37364386922093 -39.95950579492854 22.546187580530447 -137.54421042027343 -43.92347 -13.9438 16.15263 -107.80498008656815 61.88702953297296 -39.221013869220926 164.856269823248 -84.79923355642357 -168.83976687713837
