tx ty tz gx gy gz dx dy dz
-33.614644365069125 0.6773505242031376 20.617493881622696 -2.76931 -2.127247 96.83646999999999 30.845334365069125 -2.8045975242031376 76.2189761183773
-34.67639094347485 0.7275227011835922 20.508086757750856 -2.8275930000000002 -2.149905 97.53308 31.84879794347485 -2.877427701183592 77.02499324224914
-35.74787813239295 0.7811334315578221 20.39237671504687 -2.8853020000000003 -2.169614 98.19683 32.862576132392945 -2.950747431557822 77.80445328495314
-36.81706504089034 0.8338165331438657 20.27047975044039 -2.940577 -2.192789 98.83274 33.876488040890344 -3.0266055331438655 78.56226024955961
-37.891322499879315 0.8935037651457205 20.146619969103284 -2.992555 -2.21765 99.43737 34.89876749987931 -3.1111537651457204 79.29075003089672
-38.97607662670768 0.9557876333568037 20.0235149287401 -3.0436549999999998 -2.242127 100.02 35.93242162670768 -3.197914633356804 79.9964850712599
-40.05783579305736 1.0225960232462095 19.90443351305062 -3.0922669999999997 -2.268333 100.5818 36.96556879305736 -3.2909290232462096 80.67736648694938
-41.14395287927364 1.090675653378627 19.78275048892076 -3.132396 -2.291455 101.1196 38.01155687927364 -3.382130653378627 81.33684951107924
-42.22883267940616 1.1583232853505692 19.653775415680503 -3.162399 -2.311035 101.6363 39.06643367940616 -3.469358285350569 81.9825245843195
-43.30562196083863 1.217822053956513 19.518471087341943 -3.182492 -2.327168 102.1306 40.123129960838625 -3.544990053956513 82.61212891265805
-44.37977024253085 1.2912885051203475 19.383421911299124 -3.1967220000000003 -2.349063 102.6043 41.18304824253085 -3.6403515051203477 83.22087808870087
-45.47669355928561 1.3789118892858996 19.259206334361277 -3.201967 -2.369031 103.0549 42.27472655928561 -3.7479428892858997 83.79569366563872
-46.582251796547524 1.4676941050117747 19.13648809338856 -3.198184 -2.3918470000000003 103.4865 43.38406779654753 -3.859541105011775 84.35001190661144
-47.70334589113513 1.5565537205132802 19.017005656350157 -3.182672 -2.410045 103.9074 44.52067389113513 -3.9665987205132804 84.89039434364983
-48.81113115132188 1.6450327125930768 18.903086999121548 -3.156876 -2.4325900000000003 104.3189 45.654255151321884 -4.077622712593077 85.41581300087844
-49.92020295869513 1.7280919586260997 18.79110074759641 -3.116159 -2.4494860000000003 104.719 46.804043958695125 -4.1775779586261 85.92789925240359
-51.04517838322979 1.8134404369651524 18.67264351590594 -3.061832 -2.472039 105.1162 47.98334638322979 -4.2854794369651525 86.44355648409407
-52.18627845739551 1.9057248194266083 18.55751074919773 -2.9939080000000002 -2.487673 105.4984 49.19237045739551 -4.393397819426609 86.94088925080227
-53.3150374198104 2.0011976335196917 18.45364352383185 -2.911418 -2.507487 105.8778 50.403619419810404 -4.5086846335196915 87.42415647616815
-54.45019263769342 2.1018550776805354 18.359195229120473 -2.813888 -2.526594 106.2405 51.63630463769342 -4.628449077680536 87.88130477087952
-55.57822125238307 2.1979612766714767 18.265249997130926 -2.699437 -2.5485849999999997 106.6027 52.87878425238306 -4.746546276671476 88.33745000286908
-56.70877291358829 2.2966894557440587 18.193453809726403 -2.570785 -2.5654209999999997 106.9444 54.13798791358829 -4.862110455744059 88.7509461902736
-57.86295262072365 2.39953531466575 18.11401792945568 -2.431748 -2.5853740000000003 107.2854 55.43120462072365 -4.98490931466575 89.17138207054431
-59.008121030145965 2.49679282443417 18.047935533598054 -2.2793650000000003 -2.60108 107.6167 56.728756030145966 -5.09787282443417 89.56876446640194
-60.17089869583878 2.5955592398703273 17.98674735033978 -2.109387 -2.615943 107.9269 58.06151169583878 -5.2115022398703275 89.94015264966022
-61.321313420780605 2.6900956992579537 17.93577501083659 -1.921488 -2.628863 108.2346 59.3998254207806 -5.318958699257953 90.2988249891634
-62.477710447437715 2.785230226931772 17.890731009281183 -1.720225 -2.6419099999999998 108.5153 60.757485447437716 -5.427140226931772 90.62456899071881
-63.644734494748334 2.8830573886560615 17.849604031804052 -1.50675 -2.655967 108.7943 62.13798449474834 -5.5390243886560615 90.94469596819596
-64.80781350014676 2.983882294931972 17.809346584320593 -1.282825 -2.6704689999999998 109.0496 63.52498850014676 -5.654351294931972 91.2402534156794
-65.9758709039274 3.0812151473754663 17.774242239667114 -1.047012 -2.682863 109.3104 64.9288589039274 -5.764078147375466 91.53615776033288
-67.14560271442967 3.178904509380707 17.737143081605904 -0.7972273 -2.691906 109.5491 66.34837541442967 -5.870810509380707 91.81195691839409
-68.31908090805324 3.27950604629338 17.698781333071445 -0.5307156 -2.699185 109.791 67.78836530805324 -5.978691046293379 92.09221866692855
-69.49358873064482 3.378987331523906 17.662334237716262 -0.2466359 -2.712112 110.0156 69.24695283064482 -6.091099331523906 92.35326576228374
-70.665667273221 3.475803811038608 17.629812510898237 0.05578371 -2.723636 110.2064 70.721450983221 -6.199439811038608 92.57658748910177
-71.84190807971646 3.5755085669528617 17.59980847447263 0.37445809999999996 -2.7329220000000003 110.404 72.21636617971646 -6.308430566952862 92.80419152552736
-73.01986297255061 3.677776228988461 17.572968385127016 0.7051086 -2.741477 110.5684 73.72497157255061 -6.419253228988461 92.99543161487298
-74.20782779860333 3.777682757958918 17.5479174873476 1.049532 -2.753607 110.7304 75.25735979860333 -6.531289757958918 93.1824825126524
-75.38906696533724 3.8729306406031268 17.522212836882 1.408134 -2.764267 110.8567 76.79720096533724 -6.637197640603127 93.334487163118
-76.57117467869665 3.965090531209335 17.492711797452458 1.774099 -2.777327 110.9879 78.34527367869666 -6.742417531209336 93.49518820254754
-77.75588688074944 4.054611426879993 17.461538774897754 2.148919 -2.788461 111.1029 79.90480588074945 -6.843072426879993 93.64136122510226
-78.92923328908196 4.143553639561793 17.429901895215338 2.533142 -2.796272 111.1851 81.46237528908196 -6.939825639561793 93.75519810478467
-80.10691462368423 4.238291105852329 17.401445908156592 2.9346259999999997 -2.806532 111.2656 83.04154062368423 -7.044823105852329 93.86415409184342
-81.28952838606006 4.33547372107022 17.37789818593884 3.3507019999999996 -2.818457 111.3182 84.64023038606005 -7.153930721070219 93.94030181406117
-82.46471958702212 4.430545245311348 17.35728083622852 3.783818 -2.829807 111.3644 86.24853758702211 -7.260352245311347 94.00711916377148
-83.63191879656773 4.522422404120155 17.336607875026807 4.227266 -2.840259 111.4023 87.85918479656773 -7.3626814041201545 94.0656921249732
-84.80552567390994 4.613340913341672 17.314579473487566 4.690755 -2.856964 111.447 89.49628067390994 -7.470304913341671 94.13242052651243
-85.98077784623679 4.701888943985004 17.288810031372336 5.173439 -2.871679 111.4895 91.15421684623679 -7.5735679439850045 94.20068996862767
-87.14660563246655 4.789888373307681 17.264468408937688 5.672651999999999 -2.886056 111.5178 92.81925763246655 -7.675944373307681 94.2533315910623
-88.31801879745225 4.88046130438592 17.2426592794759 6.192944000000001 -2.902144 111.5272 94.51096279745225 -7.78260530438592 94.28454072052409
-89.49003106375795 4.9715843599179745 17.224840690121674 6.728517 -2.917163 111.5183 96.21854806375795 -7.888747359917975 94.29345930987833
-90.65743290510373 5.062293259770279 17.208796093599524 7.282317999999999 -2.930539 111.5004 97.93975090510374 -7.99283225977028 94.29160390640047
-91.8407252878506 5.15372118719909 17.190787993018976 7.855335 -2.935743 111.4905 99.6960602878506 -8.08946418719909 94.29971200698103
-93.02487426015227 5.239739540200276 17.170996616351896 8.447661 -2.943016 111.4822 101.47253526015227 -8.182755540200276 94.3112033836481
-94.21179684922227 5.326006219894233 17.14341647685705 9.065750999999999 -2.953427 111.4624 103.27754784922226 -8.279433219894234 94.31898352314295
-95.38271740338688 5.4107871453961565 17.1166857520401 9.708447 -2.966443 111.4331 105.09116440338687 -8.377230145396156 94.3164142479599
-96.54327006593968 5.4909946651138855 17.09039055111214 10.36534 -2.980253 111.4116 106.90861006593968 -8.471247665113886 94.32120944888787
-97.6921102540673 5.574441973983176 17.06234264016165 11.041730000000001 -2.9939169999999997 111.3977 108.7338402540673 -8.568358973983177 94.33535735983835
-98.85199919352226 5.664099233051866 17.038121990245106 11.7305 -3.009754 111.3912 110.58249919352227 -8.673853233051865 94.3530780097549
-100.00800758290559 5.755350863525683 17.01680964627577 12.44057 -3.0209799999999998 111.3766 112.44857758290559 -8.776330863525683 94.35979035372422
-101.15796439782928 5.849184942251331 16.99680863579808 13.16355 -3.034345 111.3612 114.32151439782928 -8.883529942251332 94.36439136420192
-102.30589250788877 5.94092995330906 16.97686836958103 13.9022 -3.051223 111.3451 116.20809250788878 -8.99215295330906 94.36823163041898
-103.45949843828495 6.030487299047768 16.958336678031706 14.658270000000002 -3.072877 111.3363 118.11776843828495 -9.103364299047769 94.37796332196828
-104.62062511447861 6.1193762649924315 16.931440447012115 15.423770000000001 -3.095311 111.324 120.04439511447862 -9.214687264992431 94.39255955298788
-105.78804737263205 6.214714377326637 16.90246570692128 16.20084 -3.118178 111.3091 121.98888737263205 -9.332892377326637 94.40663429307872
-106.94631183985558 6.311877166830093 16.87096125247243 16.98099 -3.141006 111.2943 123.92730183985557 -9.452883166830093 94.42333874752758
-108.11508776403653 6.412991320159833 16.84539877287523 17.76747 -3.1606360000000002 111.276 125.88255776403653 -9.573627320159833 94.43060122712477
-109.29005097714366 6.519276575199446 16.81885785114248 18.56541 -3.176463 111.2519 127.85546097714366 -9.695739575199447 94.43304214885752
-110.4699764191453 6.627113780219785 16.798481330827304 19.37151 -3.193647 111.2251 129.8414864191453 -9.820760780219786 94.4266186691727
-111.67417229934061 6.732272180321054 16.777594816812393 20.187910000000002 -3.2140560000000002 111.2066 131.8620822993406 -9.946328180321053 94.4290051831876
-112.8906010370906 6.83541968475354 16.75015743762376 21.00565 -3.232298 111.189 133.8962510370906 -10.06771768475354 94.43884256237624
-114.10893634801934 6.935973824224681 16.723053918864593 21.82752 -3.2508150000000002 111.1686 135.93645634801933 -10.186788824224681 94.4455460811354
-115.34389347613282 7.033410368270303 16.6938937315668 22.658379999999998 -3.273148 111.1497 138.0022734761328 -10.306558368270302 94.4558062684332
-116.57620347300603 7.129560753590432 16.65976682077838 23.49682 -3.298255 111.1374 140.07302347300603 -10.427815753590433 94.47763317922161
-117.81686283601604 7.229389495023104 16.622914075219175 24.33823 -3.326366 111.128 142.15509283601605 -10.555755495023103 94.50508592478083
-119.06579988876646 7.331465116507594 16.58700197945504 25.18208 -3.350402 111.111 144.24787988876648 -10.681867116507593 94.52399802054497
-120.31468965667213 7.434892192077603 16.54847596688047 26.02725 -3.370419 111.0993 146.34193965667214 -10.805311192077603 94.55082403311953
-121.57497465384915 7.542460918890669 16.507197612504783 26.86546 -3.392421 111.0866 148.44043465384914 -10.93488191889067 94.57940238749522
-122.84407573020837 7.651937088585565 16.460512053907433 27.696479999999998 -3.417654 111.0665 150.54055573020838 -11.069591088585565 94.60598794609257
-124.10008716241325 7.765130154227038 16.40875595925253 28.51752 -3.4396379999999995 111.0417 152.61760716241324 -11.204768154227038 94.63294404074747
-125.36281623593862 7.886629181779269 16.364268799041287 29.34025 -3.464646 111.0185 154.70306623593862 -11.351275181779268 94.65423120095872
-126.62743303313358 8.012088125638003 16.32487418083871 30.17178 -3.4947480000000004 110.9962 156.79921303313358 -11.506836125638003 94.6713258191613
-127.88463025427694 8.13724059874787 16.29059635252504 31.002909999999996 -3.5246370000000002 110.9727 158.88754025427693 -11.66187759874787 94.68210364747496
-129.13535701129518 8.261150863726053 16.26104318398856 31.824379999999998 -3.550386 110.9495 160.95973701129518 -11.811536863726053 94.68845681601144
-130.38141892161465 8.384398405883127 16.227893055624456 32.63728 -3.574008 110.931 163.01869892161466 -11.958406405883128 94.70310694437555
-131.6392373939035 8.510766492201979 16.18925270267549 33.44955 -3.5973800000000002 110.9148 165.0887873939035 -12.108146492201978 94.72554729732451
-132.90367991891412 8.635306520422706 16.15161456909479 34.255590000000005 -3.619497 110.8957 167.15926991891413 -12.254803520422705 94.74408543090522
-134.15845832783197 8.757769699078812 16.11339486904869 35.05969 -3.6433769999999996 110.8735 169.21814832783195 -12.401146699078812 94.76010513095132
-135.4074254291542 8.88099817729468 16.075608020809664 35.85953 -3.668997 110.8521 171.2669554291542 -12.54999517729468 94.77649197919033
-136.65324204034894 9.001046049053954 16.040111508755565 36.65572 -3.6923209999999997 110.8323 173.30896204034894 -12.693367049053954 94.79218849124445
