tx ty tz rx ry rz trx try trz dx dy dz Tr Tp Ty
-1.0219896085345965 -0.43991880096450586 20.30206793834904 -0.6536367603787785 -24.86626386409569 0.09034271702608344 -0.9848121 -10.7177 15.16902 0.03717750853459656 -10.277781199035495 -5.133047938349041 -0.48453156140602716 -24.762283560415916 -1.1526334115998407
-1.2220499960965299 -0.4538965430473354 20.59023807535641 -1.0483116200248108 -27.584510990014763 0.13704435625321315 -1.171897 -10.89272 15.40908 0.0501529960965299 -10.438823456952665 -5.181158075356411 -0.7841526355116154 -27.545742849328438 -1.2568175806221165
-1.4294019556355977 -0.46531703403005054 20.857469668101402 -1.300592271885343 -30.404490848617368 -0.032579881566655866 -1.393517 -11.06348 15.59951 0.03588495563559779 -10.59816296596995 -5.257959668101401 -0.8950010150969289 -30.41745618292251 -1.4612960166960702
-1.6745641022802715 -0.44278688837678715 21.140074845749325 -1.335454736175136 -33.26446486255734 -0.13999322434767883 -1.628279 -11.23333 15.83724 0.046285102280271495 -10.790543111623213 -5.3028348457493255 -0.973634298236825 -33.39161032461561 -1.5815472468575258
-1.934090731775683 -0.4334660557066172 21.417136876865243 -1.3303634701688845 -36.24686528437926 -0.3804095014159146 -1.909394 -11.39957 16.031 0.02469673177568299 -10.966103944293383 -5.386136876865244 -0.8458006863087797 -36.425523797171174 -1.8256795160744643
-2.2076730301060934 -0.4215413035632025 21.69622829386435 -1.3926813406867573 -39.31379230554009 -0.3984334290501396 -2.18364 -11.56138 16.25791 0.024033030106093367 -11.139838696436797 -5.438318293864352 -0.8609214497599553 -39.50644267350075 -1.9383303492997674
-2.5057203698584942 -0.41541349957660145 21.96559581515416 -1.5574333207126294 -42.44147355145225 -0.4681469135274477 -2.477419 -11.72013 16.48134 0.028301369858494407 -11.304716500423398 -5.48425581515416 -0.8696793928469516 -42.67722577171783 -2.1086318008796137
-2.8275137968898605 -0.4018197931760312 22.219536759451643 -1.644848759368711 -45.52039876548065 -0.4177071770844732 -2.812854 -11.87697 16.65771 0.0146597968898603 -11.475150206823969 -5.561826759451641 -0.9936033189095079 -45.83115419515821 -2.0884213534069542
-3.178636793452597 -0.3825280842136465 22.50765853129667 -1.585149294244039 -48.70608492741024 -0.42057221502987036 -3.168635 -12.03628 16.89162 0.010001793452596885 -11.653751915786353 -5.61603853129667 -1.0912954981302618 -48.97123227725846 -1.9828625220826066
-3.5736953927595323 -0.36884067449565805 22.772175957032402 -1.6252773020608138 -51.77762584382322 -0.254023839546808 -3.558518 -12.1944 17.11347 0.015177392759532449 -11.825559325504342 -5.658705957032403 -1.3968502409487522 -52.111167859764905 -1.662419727604189
-3.975980163751416 -0.35491091231682503 23.032152189643455 -1.7426573951009463 -54.94472629733532 0.005573074125533788 -3.975381 -12.34846 17.29265 0.0005991637514157766 -11.993549087683174 -5.739502189643456 -1.7903566734275176 -55.26820863527952 -1.3077566054301777
-4.420372180362762 -0.34474405105103756 23.26521263315351 -1.89247483128568 -58.07796254436324 0.09915075241918235 -4.410526 -12.49954 17.49197 0.009846180362761636 -12.154795948948962 -5.773242633153512 -1.9444949832485254 -58.431562252526575 -1.218920917804924
-4.876601362455034 -0.32785086768265614 23.468359545409385 -1.7549077737552474 -61.263243518967435 -0.09751434873002593 -4.868512 -12.64852 17.62521 0.008089362455034 -12.320669132317343 -5.843149545409386 -1.8615489704428372 -61.66973082462712 -1.2162367481496108
-5.393652335719764 -0.3061112576388041 23.66422222932377 -1.6994135273643842 -64.50090195260042 -0.05865049521868869 -5.372255 -12.79641 17.79999 0.02139733571976432 -12.490298742361196 -5.864232229323768 -2.3480104770498573 -65.01158198746315 -0.6724341795189506
-5.924516832963718 -0.3044958914029223 23.837675339722068 -1.8240682017298169 -67.74765726644975 0.21816096345878813 -5.887262 -12.94388 17.95787 0.03725483296371834 -12.639384108597078 -5.879805339722068 -3.048205451781801 -68.339254412055 0.038649729903911474
-6.480295494201471 -0.2876094912147096 24.012156878832798 -1.628640245496301 -71.03925144386416 0.014097100650689684 -6.444529 -13.08799 18.049 0.0357664942014706 -12.80038050878529 -5.963156878832798 -3.5669823025094725 -71.61812872041817 0.6949603560086184
-7.065235178038989 -0.27179421163847906 24.11409352027249 -2.750772739968313 -74.09520920574381 0.9364955373563727 -7.011137 -13.23067 18.15574 0.05409817803898953 -12.95887578836152 -5.958353520272489 -4.1316783406338145 -74.79865953480129 1.0018637550017684
-7.670255059923647 -0.2556228784950747 24.225049035834502 -4.285973199236227 -77.08141783892098 2.454409593445449 -7.603442 -13.37344 18.24184 0.06681305992364717 -13.117817121504926 -5.983209035834502 -5.348531909753985 -77.82342249506135 1.9018467685706701
-8.332106819258883 -0.2508661051649881 24.298299873866142 -5.646898409690628 -79.80651599166904 3.946146553316005 -8.252992 -13.51325 18.28627 0.07911481925888175 -13.262383894835011 -6.012029873866144 -8.143184946940327 -80.64731874177403 4.636700508751352
-8.99778813118877 -0.24940329771078495 24.34026233539609 -7.677419914214848 -82.23216101505946 5.945665318457784 -8.902786 -13.65686 18.33142 0.09500213118876921 -13.407456702289215 -6.008842335396089 -11.289453819610026 -83.19988178402754 7.700488312723079
-9.702194929499768 -0.2378010645701636 24.35793482215982 -8.936185803619319 -84.48346440281031 7.056889524557869 -9.593783 -13.79526 18.33353 0.10841192949976808 -13.557458935429837 -6.02440482215982 -15.04177495600264 -85.52420052983518 11.537146612666287
-10.398062253715096 -0.22227325372867313 24.362890595445606 -8.955330153087294 -86.48795470787864 6.888641887993977 -10.27763 -13.92496 18.32822 0.12043225371509614 -13.702686746271327 -6.034670595445604 -22.426875332772646 -87.53329894547502 19.2070330641128
-11.124688815310975 -0.19081594158978987 24.36257044492956 -14.057517310859328 -88.07604633373319 11.751264763838194 -10.99243 -14.05557 18.29695 0.1322588153109745 -13.86475405841021 -6.065620444929561 -49.34593012029876 -89.06805027369661 46.19367820462851
-11.881998951411731 -0.16057572549291876 24.35352666311806 -44.10299182425847 -89.06276783636582 41.65785982136696 -11.73793 -14.18805 18.2624 0.1440689514117306 -14.027474274507082 -6.091126663118061 -138.6215365417377 -89.17191729272201 135.21574734775496
-12.695330616781007 -0.13435255014820768 24.318089184617804 -91.96767629449248 -89.05314224289835 89.49348866001064 -12.54144 -14.31625 18.22514 0.15389061678100724 -14.181897449851792 -6.0929491846178045 -158.56081820721138 -88.49878306100311 154.8085489239052
-13.481426920031112 -0.09987333012480804 24.328310671940045 -121.26295387990523 -88.81723921499898 118.74009396400432 -13.31623 -14.44618 18.17976 0.16519692003111253 -14.346306669875192 -6.148550671940043 -164.43078974586868 -88.05520048320153 160.49425686452076
-14.29948404041528 -0.07063346089049105 24.317228251811514 -138.9503708102005 -88.80344076595789 136.49034405566874 -14.12357 -14.57497 18.13721 0.1759140404152788 -14.50433653910951 -6.180018251811514 -164.72168025456702 -87.81204839846798 160.9260199095993
-15.116290012060773 -0.04559147809297315 24.31998449596486 -149.63560469748705 -88.89476848369182 147.64202925374278 -14.93036 -14.69894 18.09812 0.18593001206077275 -14.653348521907027 -6.221864495964859 -156.47744934092606 -87.70049989429693 152.90292634664075
-15.994352196101062 -0.03189673558966888 24.33775669296375 -151.26014062936224 -89.03466964841186 150.07285554718672 -15.80118 -14.81184 18.07756 0.1931721961010613 -14.779943264410331 -6.260196692963753 -138.74458661610882 -87.44949909116852 135.32667967276737
-16.862336589370443 -0.019878796524466225 24.31718081919368 -138.2764986798184 -89.2926592903945 137.08439498370979 -16.66008 -14.93472 18.04356 0.20225658937044244 -14.914841203475534 -6.273620819193681 -132.26425368486485 -87.60703292414235 128.8281153098852
-17.765527250366404 -0.01245879162553365 24.298386311565395 -119.33107748956554 -89.55605010961627 118.03209451590986 -17.55346 -15.06398 18.00715 0.2120672503664025 -15.051521208374467 -6.291236311565395 -128.67672316801307 -87.94769917625382 125.26835190536968
-18.66156812738538 -0.001984823468092145 24.309376238866207 -161.48602965552664 -89.90096816290837 160.4391391961464 -18.44036 -15.18985 17.98098 0.2212081273853812 -15.187865176531908 -6.328396238866208 -120.24692848026478 -87.79288789605282 117.220326941172
-19.609324196776242 0.0016461735386883447 24.32862599973504 96.80237838345786 -89.42558514301962 -97.82451899842853 -19.38035 -15.30597 17.94148 0.22897419677624242 -15.307616173538689 -6.38714599973504 -118.22825908940726 -87.93677418367932 115.80327350976998
-20.547599583576442 0.017022716243786817 24.2944603318887 87.4198794777729 -88.9477561814709 -88.96252033660767 -20.30903 -15.43651 17.89376 0.2385695835764423 -15.453532716243787 -6.4007003318887 -123.04600487267702 -88.35877405694696 121.07033328580837
-21.508355794977035 0.0446131522687665 24.270285167046893 89.27646579469216 -88.78199660365571 -91.17390144311521 -21.26054 -15.56623 17.84686 0.24781579497703632 -15.610843152268766 -6.423425167046894 -132.17099070563205 -88.5704800209617 130.40967258682772
-22.49051514191663 0.06719210703937506 24.236726023424552 100.7892531970999 -89.12118351258492 -103.21521146272609 -22.23204 -15.70538 17.7912 0.25847514191663024 -15.772572107039375 -6.445526023424552 -154.40952816376932 -88.72881208885234 152.26935912068717
-23.49531269208086 0.09665042106993837 24.237688062100858 143.96167583601695 -89.30397831352633 -146.62673179556083 -23.2266 -15.83917 17.73257 0.26871269208085735 -15.935820421069938 -6.505118062100859 -174.40611693751626 -88.6079117183536 171.81204834960457
-24.528773096611843 0.1516238404048238 24.200254809058947 -172.4887496354976 -89.20699037025639 169.69151023634095 -24.25401 -15.95485 17.67332 0.2747630966118422 -16.106473840404824 -6.526934809058947 -177.68492987558633 -88.33383259030607 174.549979480384
-25.574910758988437 0.19345417748203886 24.14940103872442 -141.72259227702 -88.91899368093098 138.78303453570751 -25.29453 -16.06607 17.61259 0.28038075898843573 -16.25952417748204 -6.536811038724419 178.91903909958927 -88.22752371388894 177.39254957199788
-26.62724805490535 0.22412355995652433 24.144779328983986 -132.1642032147435 -88.4931657382783 129.4195175989608 -26.34037 -16.17237 17.55519 0.2868780549053511 -16.396493559956525 -6.589589328983987 -179.4272564184695 -88.1597445904365 175.22489997557597
-27.67217513535718 0.23622375571557086 24.10114333121851 -130.30108126843973 -88.41876177770209 127.6096790984096 -27.37967 -16.27576 17.49961 0.29250513535717815 -16.51198375571557 -6.6015333312185085 -176.44585642443215 -88.07457952369987 172.15099757945927
-28.72001035984016 0.262729899098872 24.05671325136686 -136.28264628684943 -88.4773103929867 133.53632068298757 -28.42035 -16.39261 17.43663 0.2996603598401606 -16.655339899098873 -6.620083251366857 -179.03448609353836 -87.96944232419149 174.93730102390333
-29.848828666891308 0.2972780820620926 24.034034161435557 -148.89172448697695 -88.50404612333985 146.14679239913613 -29.53257 -16.20289 17.38267 0.3162586668913079 -16.500168082062093 -6.651364161435556 -179.35453799492802 -87.8293293673373 175.51226323317425
-31.00135987066045 0.3165228009114003 23.99205782363876 -162.06365416502987 -88.39216826077454 159.25280952587423 -30.65335 -15.93634 17.32554 0.3480098706604515 -16.2528628009114 -6.66651782363876 -179.15349780208763 -87.55578884961244 175.59597670685886
-32.09525224180268 0.3438845861802804 23.96047318870822 -172.96935596210247 -88.10375773009474 170.20007937820054 -31.73535 -15.78394 17.25923 0.3599022418026827 -16.12782458618028 -6.701243188708222 -179.37142383374854 -87.22533548095839 176.10442301000248
-33.22662128741672 0.3835402417515468 23.904107608718277 -177.26517938123723 -87.73364816649155 174.43260856984395 -32.8401 -15.54092 17.18702 0.38652128741671987 -15.924460241751547 -6.717087608718277 179.58376841447884 -86.84752593845035 177.301825896549
-34.33413818913428 0.41377511298199465 23.839204031994228 -174.79800395363893 -87.34160908245536 171.96631325380454 -33.93642 -15.38867 17.10564 0.3977181891342809 -15.802445112981994 -6.733564031994227 179.40051593798742 -86.47628075424511 177.2953158984927
-35.48247998916665 0.4555283754147581 23.7597209622584 -170.81138191292922 -86.9563415822165 167.8839221695134 -35.06183 -15.16174 17.01234 0.4206499891666482 -15.617268375414758 -6.747380962258401 178.05704330134552 -86.09276550960722 178.33420965577608
-36.60517407199376 0.48625864049580514 23.675077834994454 -169.0449632126166 -86.5811156016251 165.98536179272185 -36.17205 -15.00021 16.91299 0.4331240719937597 -15.486468640495804 -6.762087834994453 175.47001713713985 -85.74692819092787 -179.26831908993316
-37.74806832167323 0.5291244995827071 23.596077088958054 -167.58232116986767 -86.29407785773722 164.24012804483652 -37.29835 -14.81235 16.8108 0.449718321673231 -15.341474499582707 -6.785277088958054 173.49887545205047 -85.45247221023872 -177.40993134732634
-38.86521479122848 0.5772051704228147 23.49426108063045 -167.0813338307789 -86.1744395159246 163.4694235086094 -38.40568 -14.66221 16.70138 0.45953479122848506 -15.239415170422815 -6.792881080630451 170.2772474169008 -85.2692925861654 -174.30389152584453
-39.99979544519101 0.6243525386994975 23.387842299306186 -166.18909638109824 -86.09912398286258 162.2975886130405 -39.52742 -14.48917 16.58923 0.4723754451910125 -15.113522538699497 -6.7986122993061855 167.4707461092385 -85.14540243034212 -171.57703268538046
