tx ty tz rx ry rz trx try trz
179.58098391190802 -179.82660848717086 195.51190712860253 -0.1869222013495772 0.8348287034778001 -0.17609127629619106 0.04725479 -2.953575 10.0472
179.4959310209294 -179.85407138611893 196.50790501761514 -0.06541212293857111 1.0057043469413025 -0.4461781814855604 0.04201541 -3.142551 10.4353
179.47160092668153 -179.8656610308095 197.50754181498198 -0.01588837638578357 1.1806891995861593 -0.7015682268915368 0.03769119 -3.333269 10.75569
179.48980373048633 -179.83059158294805 198.5067609059527 -0.006734951449518413 1.3536303032474364 -0.7357391279304265 0.0317648 -3.523226 11.04825
179.5313385329341 -179.85371415750137 199.50563037026305 -0.04323557591261667 1.5301985012154709 -0.505042499888744 0.05072266 -3.706655 11.32402
179.57994341771956 -179.85635778564338 200.504444955862 -0.03043330157881272 1.6724309338599885 -0.22309538798678347 0.07039616 -3.888842 11.57202
179.6218702481571 -179.90097547701683 201.50256889731716 -0.10977566963500128 1.7792539767010305 -0.006045903346844424 0.095297 -4.071233 11.79524
179.64309305316476 -179.92632627276623 202.5020222127364 -0.1728531873917569 1.949145285205004 -0.0012333301171066438 0.09028128 -4.268076 11.89602
179.7354130617488 -179.99731672692727 203.4952177480833 -0.14277074309114623 2.0792209335863254 -0.0010539392119302432 0.09669037 -4.457474 12.008
179.93527486369737 -179.98339368318688 204.4749429182075 -0.011697799161206501 2.057467018482797 -0.04224184033596202 0.1064885 -4.644611 12.10436
179.93735585032056 -180.01558789781015 205.47442238374916 0.03337827219145108 2.2011840177838073 -0.16330655684478151 0.112343 -4.83371 12.19147
179.93575416625484 -180.05620475895515 206.4735958948066 0.06866864103186163 2.2995236768184677 -0.31757228883692395 0.1244047 -5.021684 12.28097
180.07614000532087 -180.18912109375967 207.45473047483722 0.07402422653797648 2.344647512170787 -0.2950260798884883 0.1056002 -5.220757 12.29323
180.0600208754853 -180.19683481260773 208.45457079818635 0.1797170932813335 2.4634220920397123 -0.24994247566291208 0.1073966 -5.410556 12.33543
180.0685544555707 -180.2557724810488 209.4527959878353 0.25255703662196344 2.5332049595280743 -0.1389631368394694 0.1060557 -5.599752 12.36696
180.1034314825642 -180.25813237847134 210.45218481300407 0.32845988392506953 2.602526029595893 -0.10338217559108269 0.1205438 -5.782798 12.42383
180.15392838578725 -180.2995232995473 211.450050963556 0.391717735776698 2.6773721331984386 -0.13060224091535733 0.1175632 -5.973298 12.44527
180.22832378945387 -180.31199336338904 212.44720181544406 0.5079608745487625 2.726041722877005 -0.09610565218352898 0.1252757 -6.160582 12.48072
180.2486544739422 -180.37325555691518 213.4451164445144 0.6311118498930804 2.7725000030423206 -0.09826850732458352 0.1270332 -6.350324 12.5006
180.28938195380005 -180.41199606360007 214.44353541745423 0.7572329506183074 2.829038805462524 -0.03255747552448974 0.1425398 -6.534828 12.54514
180.24964466212333 -180.44121645465864 215.44231823488582 0.8569114026101091 2.8424883326803374 0.037221519709852845 0.1569458 -6.719215 12.59012
180.23657659111234 -180.48207668040132 216.441397644879 0.9178523662839053 2.764594456072729 0.05612909043967482 0.1601825 -6.90392 12.6296
180.22444509842495 -180.49823986664958 217.44119341317145 0.9726203206247259 2.5903076767512467 0.054847497487060415 0.1504195 -7.091533 12.65651
180.19333922947592 -180.5112385233682 218.4406249815344 1.0645098314824621 2.358006352955017 0.004762723685356154 0.1515087 -7.275414 12.70288
180.23998865601965 -180.54307994088637 219.4390286850199 1.105134804571055 2.034238681573597 0.013422479760143125 0.155181 -7.457603 12.75494
180.1394648244062 -180.58579675490023 220.43304590472903 1.148953159923843 1.6853262503633804 5.6100935553620266e-05 0.1567734 -7.639654 12.80649
180.14834298924367 -180.60439672594404 221.43283349180254 1.1929773925663492 1.2760272455794683 0.001963604114238314 0.146149 -7.82327 12.8366
180.0661289413443 -180.63185911541092 222.42906974264505 1.249412165011414 0.8369243416563402 0.009004810954536448 0.1313744 -8.006755 12.86669
180.06079913189936 -180.64201993421185 223.42900391592477 1.320297815676889 0.2645812348903813 0.07457031049385508 0.1281229 -8.187426 12.9243
180.08655023577614 -180.62685094895537 224.42855720741824 1.4308881949383059 -0.4825478665867175 0.13059433462412706 0.1181032 -8.368884 12.9866
179.98422906340366 -180.64017336865479 225.4232194067692 1.543438577035585 -1.3968149335714473 0.14736861251536978 0.1134195 -8.547404 13.07848
179.84558495476088 -180.707329165456 226.41128211231708 1.5886656739704839 -2.494867635373346 0.13644635469598226 0.07784537 -8.732867 13.14705
179.65135023516683 -180.72741690369728 227.39203149746936 1.5573414231097724 -3.7430903030445233 0.11205330436128946 0.04601114 -8.916116 13.25183
179.58756570039782 -180.7976848059193 228.38751829047146 1.4417726651430867 -5.157961695263262 0.13128585679690344 0.002378998 -9.098829 13.36218
179.25634107114425 -180.75155336614296 229.32994183391673 1.3862955010448748 -6.615785692549302 0.15326262267939683 -0.03834925 -9.281445 13.51464
179.02422267734224 -180.77407070939316 230.30236870546634 1.2694535817735615 -8.324591794221439 0.10703727339331835 -0.1027432 -9.464301 13.66245
178.717054774985 -180.79517839341165 231.25378992944488 1.0805830663196943 -10.201020817720229 0.12960951956950253 -0.1784095 -9.647142 13.8467
178.41839225084917 -180.8053340860296 232.20809468086566 0.8673816529654287 -12.311786981674091 0.12583134302910878 -0.263549 -9.829144 14.04914
178.0648101283697 -180.85236913315543 233.14231488349714 0.5582639301047164 -14.617924593172816 0.1471019218344504 -0.3773915 -10.00672 14.23718
177.71513024427193 -180.87639206783246 234.07887608131972 0.2765005860671387 -17.16027924807694 0.08008856819725406 -0.4912886 -10.18528 14.46594
177.21827212655532 -180.91056933801457 234.94603461645733 0.0409189350854382 -19.600963729424574 -0.003862862352207472 -0.6372956 -10.36472 14.69815
176.77085249341684 -180.92235002098255 235.84028116377578 -0.25625199589539543 -22.231051328333862 0.04193023872493562 -0.8037392 -10.53985 14.9181
176.22132833966091 -180.90363640355335 236.67554938713974 -0.6536367603787785 -24.86626386409569 0.09034271702608344 -0.9848121 -10.7177 15.16902
175.6514957689905 -180.943449246067 237.49634520765426 -1.0483116200248108 -27.584510990014763 0.13704435625321315 -1.171897 -10.89272 15.40908
175.03881623824805 -180.97719429034672 238.28595591211297 -1.300592271885343 -30.404490848617368 -0.032579881566655866 -1.393517 -11.06348 15.59951
174.38470801346628 -180.91708242650873 239.0399645288401 -1.335454736175136 -33.26446486255734 -0.13999322434767883 -1.628279 -11.23333 15.83724
173.70127997319764 -180.8925372828453 239.76956966156405 -1.3303634701688845 -36.24686528437926 -0.3804095014159146 -1.909394 -11.39957 16.031
173.00158212800324 -180.86203924466764 240.48335730162063 -1.3926813406867573 -39.31379230554009 -0.3984334290501396 -2.18364 -11.56138 16.25791
172.25976821967126 -180.8467876734623 241.15378963599974 -1.5574333207126294 -42.44147355145225 -0.4681469135274477 -2.477419 -11.72013 16.48134
171.4751903953471 -180.81364429731985 241.77293352412 -1.644848759368711 -45.52039876548065 -0.4177071770844732 -2.812854 -11.87697 16.65771
170.7028358911693 -180.77120891582607 242.40670616337928 -1.585149294244039 -48.70608492741024 -0.42057221502987036 -3.168635 -12.03628 16.89162
169.87224295098403 -180.74243175238465 242.96284215626116 -1.6252773020608138 -51.77762584382322 -0.254023839546808 -3.558518 -12.1944 17.11347
169.03271776019196 -180.71336183203437 243.50538468340199 -1.7426573951009463 -54.94472629733532 0.005573074125533788 -3.975381 -12.34846 17.29265
168.1473004118975 -180.69310513298052 243.96973991970563 -1.89247483128568 -58.07796254436324 0.09915075241918235 -4.410526 -12.49954 17.49197
167.23429246003673 -180.65929841619652 244.37627846122325 -1.7549077737552474 -61.263243518967435 -0.09751434873002593 -4.868512 -12.64852 17.62521
166.29986105653603 -180.62000988300497 244.73024789960942 -1.6994135273643842 -64.50090195260042 -0.05865049521868869 -5.372255 -12.79641 17.79999
165.34931749954154 -180.6171174764197 245.04082571633234 -1.8240682017298169 -67.74765726644975 0.21816096345878813 -5.887262 -12.94388 17.95787
164.39563029309065 -180.58814129409083 245.34022694062764 -1.628640245496301 -71.03925144386416 0.014097100650689684 -6.444529 -13.08799 18.049
163.4108270183877 -180.5615147212195 245.51184726504027 -2.750772739968313 -74.09520920574381 0.9364955373563727 -7.011137 -13.23067 18.15574
162.42757035498818 -180.53523364923262 245.69216819875476 -4.285973199236227 -77.08141783892098 2.454409593445449 -7.603442 -13.37344 18.24184
161.4336645605945 -180.52809038110848 245.80216931507266 -5.646898409690628 -79.80651599166904 3.946146553316005 -8.252992 -13.51325 18.28627
160.43564788205586 -180.52589728027988 245.86508115551175 -7.677419914214848 -82.23216101505946 5.945665318457784 -8.902786 -13.65686 18.33142
159.43609793935858 -180.509433765875 245.89015833133453 -8.936185803619319 -84.48346440281031 7.056889524557869 -9.593783 -13.79526 18.33353
158.43637215057717 -180.48712555797192 245.89727809998115 -8.955330153087294 -86.48795470787864 6.888641887993977 -10.27763 -13.92496 18.32822
157.43730804241105 -180.4438738064418 245.89683791391212 -14.057517310859328 -88.07604633373319 11.751264763838194 -10.99243 -14.05557 18.29695
156.43817546371758 -180.40397735761744 245.8849062935472 -44.10299182425847 -89.06276783636582 41.65785982136696 -11.73793 -14.18805 18.2624
155.43964120317594 -180.37178294036207 245.8413993972878 -91.96767629449248 -89.05314224289835 89.49348866001064 -12.54144 -14.31625 18.22514
154.44068600805076 -180.3279674487692 245.85438865549986 -121.26295387990523 -88.81723921499898 118.74009396400432 -13.31623 -14.44618 18.17976
153.44141575576262 -180.29225046669228 245.84085129669953 -138.9503708102005 -88.80344076595789 136.49034405566874 -14.12357 -14.57497 18.13721
152.44189107943797 -180.2616066165992 245.8442241100002 -149.63560469748705 -88.89476848369182 147.64202925374278 -14.93036 -14.69894 18.09812
151.4422173797118 -180.24601515376904 245.86445775432412 -151.26014062936224 -89.03466964841186 150.07285554718672 -15.80118 -14.81184 18.07756
150.4425939917583 -180.23217456739704 245.84076133212156 -138.2764986798184 -89.2926592903945 137.08439498370979 -16.66008 -14.93472 18.04356
149.44284415118432 -180.22396129744737 245.81995752311812 -119.33107748956554 -89.55605010961627 118.03209451590986 -17.55346 -15.06398 18.00715
148.44298765347875 -180.21227381154407 245.83222074737813 -161.48602965552664 -89.90096816290837 160.4391391961464 -18.44036 -15.18985 17.98098
147.4432011898694 -180.2084434782188 245.85252729139927 96.80237838345786 -89.42558514301962 -97.82451899842853 -19.38035 -15.30597 17.94148
146.44399748533576 -180.19206843667985 245.8161430247328 87.4198794777729 -88.9477561814709 -88.96252033660767 -20.30903 -15.43651 17.89376
145.44472561358717 -180.16337193040502 245.79099870410843 89.27646579469216 -88.78199660365571 -91.17390144311521 -21.26054 -15.56623 17.84686
144.44557253696857 -180.1404023051643 245.7568589062198 100.7892531970999 -89.12118351258492 -103.21521146272609 -22.23204 -15.70538 17.7912
143.44600248050872 -180.11109724902246 245.75781593985687 143.96167583601695 -89.30397831352633 -146.62673179556083 -23.2266 -15.83917 17.73257
142.4480668373297 -180.05801351756918 245.721669438949 -172.4887496354976 -89.20699037025639 169.69151023634095 -24.25401 -15.95485 17.67332
141.45004190401826 -180.0181069920006 245.67315447521904 -141.72259227702 -88.91899368093098 138.78303453570751 -25.29453 -16.06607 17.61259
140.45047595358778 -179.98897558084454 245.66876452942196 -132.1642032147435 -88.4931657382783 129.4195175989608 -26.34037 -16.17237 17.55519
139.45141362315863 -179.97740649626454 245.62704383672127 -130.30108126843973 -88.41876177770209 127.6096790984096 -27.37967 -16.27576 17.49961
138.45263030092318 -179.9521411746477 245.58469364489287 -136.28264628684943 -88.4773103929867 133.53632068298757 -28.42035 -16.39261 17.43663
137.4532998040903 -179.92155604626197 245.56461609470855 -148.89172448697695 -88.50404612333985 146.14679239913613 -29.53257 -16.20289 17.38267
136.45410149160853 -179.90487164714503 245.52822429398893 -162.06365416502987 -88.39216826077454 159.25280952587423 -30.65335 -15.93634 17.32554
135.45483036789295 -179.8798766452291 245.4993717171982 -172.96935596210247 -88.10375773009474 170.20007937820054 -31.73535 -15.78394 17.25923
134.45668055819323 -179.8448904617062 245.44964321069654 -177.26517938123723 -87.73364816649155 174.43260856984395 -32.8401 -15.54092 17.18702
133.45876381007332 -179.81764764100404 245.3911625083927 -174.79800395363893 -87.34160908245536 171.96631325380454 -33.93642 -15.38867 17.10564
132.4618062731547 -179.7813986516595 245.32215757847695 -170.81138191292922 -86.9563415822165 167.8839221695134 -35.06183 -15.16174 17.01234
131.4650074882486 -179.75411437951342 245.24700605884402 -169.0449632126166 -86.5811156016251 165.98536179272185 -36.17205 -15.00021 16.91299
130.46808560563736 -179.71672341971757 245.178095420359 -167.58232116986767 -86.29407785773722 164.24012804483652 -37.29835 -14.81235 16.8108
129.47312659169756 -179.67390155333536 245.0874154978872 -167.0813338307789 -86.1744395159246 163.4694235086094 -38.40568 -14.66221 16.70138
128.4783476366694 -179.63256362854105 244.99410951412005 -166.18909638109824 -86.09912398286258 162.2975886130405 -39.52742 -14.48917 16.58923
127.48356971161337 -179.58830580355936 244.90214145037453 -166.7396869731753 -86.03310318521035 162.7766969474327 -40.62925 -14.34628 16.48346
126.48917866656411 -179.5343976501897 244.81114496403515 -167.55372949896304 -86.04125213605052 163.54807283194828 -41.72631 -14.20935 16.37621
125.4930518588736 -179.4714323926945 244.74977103350375 -168.66900117102537 -85.95396625879472 164.61065870649455 -42.82445 -14.06397 16.26519
124.49805829821779 -179.42712429943492 244.66019086200828 -169.20827471075646 -85.92634374664728 165.02157864586732 -43.92347 -13.9438 16.15263
123.50247545300684 -179.37355075170143 244.58308915447284 -171.04321448337052 -85.92838398088139 166.57354490670158 -45.02105 -13.80485 16.01244
122.50592971486236 -179.31646550760223 244.52277442416414 -174.65813472443284 -85.92113537916943 169.88367222651385 -46.1246 -13.69977 15.87466
121.51047908076146 -179.25325253502342 244.45148518818948 -174.92590460128693 -85.92398889947202 170.10210890899074 -47.23304 -13.57689 15.73585
120.51629221189643 -179.18475376490215 244.36841661249298 -171.35327422270055 -85.96440809020874 166.49961802716956 -48.34697 -13.48082 15.61279
119.5218833324526 -179.11299633858832 244.29094499025584 -168.6051423284676 -86.00971732440078 163.7707496168019 -49.44347 -13.36907 15.45981
118.52563077180952 -179.0520112955583 244.22961261757467 -168.92067232816035 -86.04209007732283 164.16776511926716 -50.55227 -13.26722 15.33206
117.53192840623963 -178.9733824427341 244.14978084342192 -169.09976915274694 -86.20961252058048 164.26616596650072 -51.67686 -13.15869 15.19243
116.53683247846145 -178.9142565088257 244.07048255555432 -167.30011847188055 -86.41311322155812 162.29662668165247 -52.79743 -13.06503 15.05126
115.54850926661278 -178.83941647076287 243.93775653088744 -163.59980427729514 -86.82957130293926 158.30117452634286 -53.92582 -12.96288 14.89226
114.55341390008111 -178.76704205408546 243.87032393255544 -161.34725122968294 -87.11172488737287 155.93107084199278 -55.03106 -12.86464 14.74256
113.55807272347369 -178.69109392380412 243.8109284474029 -159.37542075380637 -87.43492521371776 153.93069273809323 -56.14945 -12.752 14.57561
112.56368338875265 -178.61408571069452 243.73840544341996 -156.42874366501857 -87.77872275539478 151.0176378721927 -57.27099 -12.65622 14.44475
111.56697272468453 -178.54272200481546 243.69999875629264 -153.2756622726707 -88.02961635139624 148.0422106912867 -58.40183 -12.56374 14.32993
110.56993800666874 -178.47629163298987 243.6611557804762 -146.1517740099543 -88.23404643142321 140.9698405474019 -59.53937 -12.47048 14.21939
109.57326217968755 -178.40051565773254 243.6312342583699 -136.5770731619472 -88.39420390241496 131.4809005239365 -60.67988 -12.38487 14.13022
108.57589902631638 -178.3388192998057 243.59302039025786 -125.72471594199949 -88.52480295435429 120.57408568611628 -61.82984 -12.28364 14.03477
107.57794452576147 -178.275583929976 243.58363407976412 -115.8171736760131 -88.67509117129381 110.72613686042683 -62.96889 -12.19174 13.95899
106.58179563162524 -178.18983797002312 243.5653307723326 -106.41768029709019 -89.05457165101855 101.30209150394884 -64.10374 -12.09714 13.88201
105.58487336774272 -178.11193525274808 243.57411521406235 -93.2874859924835 -89.38510334658226 88.19086576284566 -65.24509 -12.01647 13.82443
104.58730712059466 -178.04231404002653 243.57031136205177 -75.27809793112903 -89.36898109009256 70.20346981147895 -66.40401 -11.93274 13.7702
103.59008540950543 -177.96808859875833 243.56403101167808 -66.29235832015813 -89.19081651511016 61.24144200404397 -67.5939 -11.84384 13.70405
102.59256129564939 -177.8980190070219 243.5580398023182 -58.511819694378396 -89.14344444017811 53.44767723764153 -68.80347 -11.75307 13.62873
101.59461748040069 -177.83394942699087 243.55624243716377 -55.36929643345236 -89.08073384190116 50.2058495581049 -70.00114 -11.67314 13.5637
100.5975895583834 -177.75854649720404 243.54043987732464 -53.41441358449461 -88.99731996909195 48.19996873885224 -71.19765 -11.59789 13.49639
99.599099482383 -177.70684670362527 243.5590059612577 -58.33149211442132 -88.99842214948349 53.1560521875171 -72.39633 -11.51584 13.44487
98.60126912418062 -177.6411948735976 243.56394695951101 -51.794968461884906 -89.06024638855587 46.668300594272445 -73.61041 -11.44335 13.4153
97.6035453607552 -177.57377935309566 243.5623850722985 -47.02974714069796 -89.0474343651149 42.02114200002805 -74.84838 -11.37302 13.38556
96.60597078799947 -177.50514007614237 243.57394454679078 -46.99536290412833 -89.06107104458584 42.16789543556004 -76.04076 -11.31342 13.36502
95.60854132473214 -177.43465370081066 243.56105514421188 -45.8060343789313 -89.01271022395395 41.08784354214131 -77.23489 -11.25606 13.34215
94.6110311407072 -177.36955921746667 243.58818706277074 -55.935549169140586 -88.93250811337218 51.29113221587791 -78.42878 -11.19081 13.31764
93.61261132818123 -177.31337314936766 243.58918891465459 -61.5454497324136 -88.76186407540222 56.73778191365006 -79.62987 -11.12002 13.28629
92.6149998813169 -177.2449278857702 243.5984973504164 -64.15193388527013 -88.81469805602066 59.2533336816568 -80.81425 -11.05497 13.24767
91.61832209892185 -177.17550100469128 243.555914416467 -51.82407221325434 -88.81006500957234 46.82616418680873 -81.99092 -10.9876 13.20252
90.62022009223061 -177.11392024476226 243.55635514936264 -47.29496446274889 -88.89375277365475 42.32336928536434 -83.17804 -10.92504 13.17232
89.62239159058983 -177.0480695477874 243.55495264401998 -45.12413919412287 -88.90393702244091 40.29915955315147 -84.40032 -10.86319 13.15402
88.62418369592264 -176.98835427328007 243.55883658719853 -48.86188481640395 -88.84662846163278 44.10970894459965 -85.60631 -10.80328 13.13614
87.62654420097421 -176.9206601920385 243.5473062149629 -52.20690332667714 -88.71186677097816 47.46863081161086 -86.80645 -10.74239 13.11627
86.6285487661057 -176.85741807837226 243.5496614305851 -54.67427282862327 -88.59419598781061 49.83998804936127 -88.00584 -10.67854 13.09053
85.63115993586018 -176.7880159251316 243.5296898901576 -50.85655429968508 -88.5422628952219 45.97550870252083 -89.20185 -10.60913 13.05741
84.63396075339548 -176.7167013323381 243.5522291746723 -49.57310323950433 -88.70342653493776 44.74112043877616 -90.40737 -10.53637 13.03023
83.63833787686909 -176.64440637586364 243.61146199501425 -49.06011271286304 -88.82437013682977 44.30622995157808 -91.59022 -10.47161 13.00185
82.64006616914075 -176.58589363241913 243.60599789364684 -51.135670346481064 -88.75158539707608 46.4309485726959 -92.76422 -10.41435 12.96581
81.64166273246504 -176.53032341620926 243.59587224776558 -54.7722364362019 -88.57690478345465 50.24077374310789 -93.93275 -10.35522 12.93824
80.643069276581 -176.47835029453123 243.6063557819318 -58.30387192846696 -88.46234339402665 53.81554146441392 -95.10568 -10.29043 12.90998
79.64440384227908 -176.42672389618684 243.60491865822766 -59.48398578527961 -88.35267927030628 54.97492552156559 -96.2696 -10.22043 12.87472
78.64603065283268 -176.3715088126758 243.61914079405477 -61.86011191914717 -88.24264181193992 57.189075880274665 -97.42594 -10.14736 12.83029
77.64767832193301 -176.3201666111253 243.6447650350614 -63.64207189972976 -88.29938169311163 58.891337438120985 -98.58643 -10.07536 12.793
76.64957120350692 -176.2608711808725 243.6284484147528 -58.546176728369254 -88.4623743933458 53.622683662543785 -99.75488 -9.994701 12.75337
75.65140353463073 -176.20062447240508 243.62282356550094 -55.288877220019124 -88.52235040654436 50.31830123772636 -100.9218 -9.909116 12.72104
74.6531681563499 -176.14195292335316 243.61367048512457 -52.59301471757422 -88.55543353170397 47.600318576056026 -102.0871 -9.825948 12.695
73.65467602898408 -176.08858450381348 243.6265267436906 -53.8947109588104 -88.50256510013334 48.89611138295931 -103.2538 -9.744093 12.67107
72.6577390270908 -176.01044152923927 243.62331897488198 -55.15570465346749 -88.41226395456489 50.15019666341786 -104.4187 -9.664877 12.64679
71.6602983977412 -175.93948162265508 243.61455070365824 -56.34899293297784 -88.31308046449077 51.41361114223653 -105.5891 -9.584647 12.62204
70.66307634985633 -175.87028259348307 243.64211302529375 -59.738313080877774 -88.40453323056167 54.55121004456934 -106.7623 -9.502039 12.59867
69.66600091674766 -175.79956535072984 243.61313627135945 -58.86432398704578 -88.28807452709128 53.44133158745642 -107.9507 -9.415204 12.57471
68.66937143317584 -175.71765542807714 243.608615536199 -57.58720002892777 -88.35806928047809 51.94313797043642 -109.1316 -9.337677 12.54532
67.67229565722735 -175.6420638848871 243.59739878021162 -52.1628918395875 -88.51527313310939 46.45802627345625 -110.3205 -9.26009 12.51737
66.67533951383193 -175.56636008296474 243.61603698078522 -48.02109167128735 -88.72528043636976 42.41222685922978 -111.5065 -9.187743 12.49198
65.67836944107196 -175.49218015397432 243.63944664024373 -51.286994312926424 -88.85874838517157 45.909365737090425 -112.7058 -9.117584 12.47059
64.68181547227975 -175.40999673089328 243.62821845004328 -47.71051635777449 -88.88348866271714 42.581745749279996 -113.9114 -9.050788 12.45171
63.68463125830816 -175.33501572281455 243.62699704373676 -52.032845264796265 -88.8317750781294 46.954500470765524 -115.1254 -8.981268 12.42753
62.68734866184302 -175.26167965838417 243.61997960534234 -61.13026179268285 -88.70061919524342 56.09202614525156 -116.3446 -8.912616 12.40154
61.69077080106422 -175.18464900759238 243.64996036991124 -65.37710869104197 -88.7499591408621 60.44753766903016 -117.5658 -8.839873 12.37794
60.69303888733964 -175.12214446006678 243.6249761774264 -59.14636622376794 -88.93722816603879 54.25353548201732 -118.7914 -8.763005 12.35686
59.695199601818004 -175.05815317573533 243.6398716733658 -52.91623664651489 -89.12467181923137 48.01734502338519 -120.0196 -8.692054 12.33172
58.697688639085044 -174.9890968308745 243.62562034142715 -49.87478612926135 -89.18571173036153 45.02301588724239 -121.2572 -8.625666 12.30645
57.700070071805285 -174.92250673338037 243.60764944455417 -51.43955395600714 -89.09379297127737 46.422914862607236 -122.5069 -8.560565 12.27758
56.702488757533246 -174.85310386077452 243.6038072200274 -61.134354321442174 -88.90664980425937 55.918701041841196 -123.7655 -8.492707 12.24313
55.70579247349153 -174.77711869939736 243.57512320657185 -63.78260792895283 -88.73287608494316 58.21647587433763 -125.0246 -8.423794 12.20345
54.70804150390745 -174.710608427706 243.56679335341624 -64.7159611043146 -88.7438146788457 58.7024843406263 -126.283 -8.349988 12.16234
53.71201338958136 -174.625736380509 243.53987252362606 -58.56231474379856 -88.80148816220024 52.340902566361805 -127.541 -8.279418 12.12394
52.71624152668241 -174.534424648279 243.5298443325678 -56.067953082384776 -88.87193121361172 49.69878301907678 -128.8006 -8.210838 12.08869
51.72078942718801 -174.4392237755167 243.53329562760996 -53.56477872278024 -88.89634595137001 47.15629037432476 -130.0583 -8.146584 12.05681
50.724796759394195 -174.3537569901816 243.55964015845552 -55.17596101982864 -88.97894443055665 48.91950684739968 -131.3178 -8.083157 12.03575
49.72914540265228 -174.26065177684455 243.55651045120808 -56.675310583768784 -88.96674390293008 50.40099511746606 -132.5698 -8.016231 11.98862
48.73409230091099 -174.16228873502973 243.5704401575927 -70.30421508715142 -88.82974460327661 64.055495207381 -133.8382 -7.937189 11.94014
47.7377595004383 -174.07800542491248 243.555699929035 -73.04783261914602 -88.6053481747332 66.81533291325172 -135.1127 -7.849143 11.88153
46.74118625016132 -173.99754708162953 243.536511082573 -71.82860567079278 -88.65852120631116 65.57927422081373 -136.3739 -7.760464 11.82054
45.74629698283243 -173.89661121830574 243.53380974052016 -68.85404985047849 -88.72566968950649 62.64635189102543 -137.647 -7.667958 11.76337
44.75102097425594 -173.8003395139849 243.52126280068708 -65.60072378618983 -88.73402945170577 59.46307374943642 -138.906 -7.586989 11.71546
43.75513815709124 -173.71103333261343 243.5368133776843 -63.75097367968861 -88.76555159394546 57.64408077523406 -140.1685 -7.505311 11.66712
42.759782410208004 -173.6147802755588 243.53832538103458 -64.50525277670977 -88.66328164508052 58.44735071139152 -141.4242 -7.428721 11.62467
41.76392275543867 -173.52831540254311 243.510265200403 -65.36467929211345 -88.4399129797458 59.26645567749871 -142.6864 -7.340825 11.5926
40.766939602621875 -173.45078321303583 243.50661108085538 -63.84723552887938 -88.32455015399701 57.65118745120103 -143.9374 -7.255331 11.55864
39.77087905976157 -173.36232588001008 243.50039053499557 -58.37234560866236 -88.442926965907 52.134991604751896 -145.1859 -7.169433 11.52369
38.77522523555268 -173.2694667613277 243.4932739054736 -52.983504431037794 -88.59671680280664 46.895605899449194 -146.4259 -7.089788 11.49266
37.77988307506996 -173.17323774302625 243.49910139226787 -50.33287829137526 -88.70615031962805 44.42425510533684 -147.6694 -7.01338 11.46581
36.787244500497735 -173.05230152492214 243.5056657979438 -46.21885062383267 -88.80366527880533 40.372160431747744 -148.9193 -6.93253 11.44946
35.79051860409095 -172.97188134979675 243.51403734886782 -48.09820941299591 -88.79666404941415 42.35790458175741 -150.1606 -6.85533 11.42916
